Ensembl	Gene_Name	PROBE_ID	nuID	Average_lumi	p.value	Fold_Change	q.value	DE	Probes_per_gene	Multiple_probes	Biotype	Chr	Gene_start	Gene_Description
ENSMUSG00000022797	Tfrc	ILMN_2860804	HtX0t9Eu.d_xSzizRY	9.24	6.3114E-01	0.98	3.8503E-01	0	2	N/A	protein_coding	16	32609006	transferrin receptor Gene [Source:MGI (curated);Acc:MGI:98822]
ENSMUSG00000027637	1110008F13Rik	ILMN_2919489	BHFxA2GKCDOqkbqJ0U	8.89	6.3190E-01	1.03	3.8546E-01	0	1	N/A	protein_coding	2	156688864	RIKEN cDNA 1110008F13 gene Gene [Source:MGI Symbol;Acc:MGI:1914638]
ENSMUSG00000021009	Ptpn21	ILMN_1222733	6e15TT3j_Hv7riTZXU	8.89	6.3215E-01	0.98	3.8546E-01	0	1	N/A	protein_coding	12	99914952	"protein tyrosine phosphatase, non-receptor type 21 Gene [Source:MGI Symbol;Acc:MGI:1344406]"
ENSMUSG00000021428	Riok1	ILMN_2940802	WdHtIop6rutO4_.QCU	10.06	6.3230E-01	0.98	3.8546E-01	0	2	N/A	protein_coding	13	38129164	RIO kinase 1 (yeast) Gene [Source:MGI Symbol;Acc:MGI:1918590]
ENSMUSG00000003868	Ruvbl2	ILMN_2690410	EO6I4uKGXES54Vk_p0	8.89	6.3164E-01	1.03	3.8546E-01	0	1	N/A	protein_coding	7	52677222	RuvB-like protein 2 Gene [Source:MGI (curated);Acc:MGI:1342299]
ENSMUSG00000067855	Speer3	ILMN_2795564	xHa7gyiglLiUnj0q74	8.99	6.3155E-01	0.98	3.8546E-01	0	1	N/A	protein_coding	5	13791619	spermatogenesis associated glutamate (E)-rich protein 3 Gene [Source:MGI (curated);Acc:MGI:1918276]
ENSMUSG00000020359	Agxt2l2	ILMN_1220417	uloqd.ukjiNSvr.pZM	10.06	6.3309E-01	0.98	3.8584E-01	0	2	N/A	protein_coding	11	51398305	alanine-glyoxylate aminotransferase 2-like 2 Gene [Source:MGI (curated);Acc:MGI:1920197]
ENSMUSG00000037206	Islr	ILMN_3159156	QXS1PXfn1QRwUJd6pQ	9.09	6.3287E-01	0.97	3.8584E-01	0	1	N/A	protein_coding	9	58004115	immunoglobulin superfamily containing leucine-rich repeat Gene [Source:MGI Symbol;Acc:MGI:1349645]
ENSMUSG00000040249	Lrp1	ILMN_1237723	NqSVT.qhuBv8MP.ng8	9.56	6.3302E-01	1.03	3.8584E-01	0	1	N/A	protein_coding	10	126975217	low density lipoprotein receptor-related protein 1 Gene [Source:MGI (curated);Acc:MGI:96828]
ENSMUSG00000059586	Nsmce2	ILMN_2752497	H6UxMYIoJT72Tj4NQk	8.93	6.3326E-01	1.03	3.8584E-01	0	3	N/A	protein_coding	15	59205802	"non-SMC element 2 homolog (MMS21, S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1915751]"
ENSMUSG00000004591	Pkn2	ILMN_2768805	igBJJXk.X9blFKJ94g	9.24	6.3322E-01	0.95	3.8584E-01	0	2	N/A	protein_coding	3	142456266	protein kinase N2 Gene [Source:MGI Symbol;Acc:MGI:109211]
ENSMUSG00000020448	Rnf185	ILMN_2957036	HeUkninISUH6H86lPU	8.93	6.3281E-01	1.03	3.8584E-01	0	2	N/A	protein_coding	11	3315985	ring finger protein 185 Gene [Source:MGI (curated);Acc:MGI:1922078]
ENSMUSG00000021290	2010107E04Rik	ILMN_1239677	NVOlNHB51g1EI4Ibac	9.56	6.3420E-01	1.02	3.8611E-01	0	1	N/A	protein_coding	12	113199587	RIKEN cDNA 2010107E04 gene Gene [Source:MGI Symbol;Acc:MGI:1917507]
ENSMUSG00000036545	Adamts2	ILMN_1226259	KinVdDt3JFDlHgjRUg	8.94	6.3352E-01	0.98	3.8611E-01	0	3	N/A	protein_coding	11	50415586	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2 Gene [Source:MGI (curated);Acc:MGI:1347356]"
ENSMUSG00000022637	Cblb	ILMN_2702039	urH97CXgO_J9goh.eg	10.06	6.3429E-01	0.94	3.8611E-01	0	2	N/A	protein_coding	16	52031662	Casitas B-lineage lymphoma b Gene [Source:MGI Symbol;Acc:MGI:2146430]
ENSMUSG00000021975	Ints9	ILMN_2990144	u7hDhiEeKtYeahftdI	10.06	6.3393E-01	1.02	3.8611E-01	0	3	N/A	protein_coding	14	65568882	integrator complex subunit 9 Gene [Source:MGI Symbol;Acc:MGI:1098533]
ENSMUSG00000034211	Mrps17	ILMN_2758690	ulwo5pNP_4nd7Xo2zs	10.06	6.3441E-01	1.02	3.8611E-01	0	1	N/A	protein_coding	5	130221372	mitochondrial ribosomal protein S17 Gene [Source:MGI (curated);Acc:MGI:1913508]
ENSMUSG00000026750	Psmb7	ILMN_1233153	QqqLI7x6F03cSTc104	9.09	6.3408E-01	1.05	3.8611E-01	0	3	N/A	protein_coding	2	38443556	"proteasome (prosome, macropain) subunit, beta type 7 Gene [Source:MGI (curated);Acc:MGI:107637]"
ENSMUSG00000022386	Trmu	ILMN_2451578	iNKOke7qwae4Ke4ql8	9.24	6.3388E-01	0.97	3.8611E-01	0	2	N/A	protein_coding	15	85709742	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase Gene [Source:MGI (curated);Acc:MGI:1919276]
ENSMUSG00000014402	Tsg101	ILMN_2452237	rc_CEc3.F_iCf5pqi0	9.09	6.3366E-01	1.04	3.8611E-01	0	1	N/A	protein_coding	7	54144319	tumor susceptibility gene 101 Gene [Source:MGI (curated);Acc:MGI:106581]
ENSMUSG00000039382	Wdr45	ILMN_2836924	ZSdn1GJH.7h6LnApSI	8.99	6.3441E-01	1.06	3.8611E-01	0	1	N/A	protein_coding	X	7299099	WD repeat domain 45 Gene [Source:MGI (curated);Acc:MGI:1859606]
ENSMUSG00000009090	Ap1b1	ILMN_1244906	Qp1S3u7uEnNe0ee.jA	9.09	6.3508E-01	0.97	3.8654E-01	0	1	N/A	protein_coding	11	4886827	"adaptor protein complex AP-1, beta 1 subunit Gene [Source:MGI (curated);Acc:MGI:1096368]"
ENSMUSG00000002068	Ccne1	ILMN_2716497	0_itKJV5I57nc6Irk0	9.26	6.3526E-01	1.03	3.8654E-01	0	1	N/A	protein_coding	7	38883003	cyclin E1 Gene [Source:MGI (curated);Acc:MGI:88316]
ENSMUSG00000020327	Fgf22	ILMN_2604814	H1HR.9ebuhfrrauSqE	8.93	6.3508E-01	1.03	3.8654E-01	0	1	N/A	protein_coding	10	79217859	fibroblast growth factor 22 Gene [Source:MGI Symbol;Acc:MGI:1914362]
ENSMUSG00000040124	Gorab	ILMN_2743991	le9UAH4euT7nI.g7sw	8.94	6.3468E-01	1.03	3.8654E-01	0	1	N/A	protein_coding	1	165315040	"golgin, RAB6-interacting Gene [Source:MGI Symbol;Acc:MGI:2138271]"
ENSMUSG00000029223	Uchl1	ILMN_1225261	3iD0eJmJKqK1n3eW6c	9.26	6.3450E-01	1.05	3.8654E-01	0	1	N/A	protein_coding	5	67067489	ubiquitin carboxy-terminal hydrolase L1 Gene [Source:MGI Symbol;Acc:MGI:103149]
ENSMUSG00000029725	2010007H12Rik	ILMN_1227103	03FiF64t5K5WKJKx4E	9.26	6.3616E-01	0.97	3.8677E-01	0	2	N/A	protein_coding	5	138220077	RIKEN cDNA 2010007H12 gene Gene [Source:MGI Symbol;Acc:MGI:1922853]
ENSMUSG00000024381	Bin1	ILMN_2628339	94Au2oB6qmgFwlCKzE	8.89	6.3587E-01	1.02	3.8677E-01	0	3	N/A	protein_coding	18	32536911	bridging integrator 1 Gene [Source:MGI Symbol;Acc:MGI:108092]
ENSMUSG00000027861	Casq2	ILMN_1247775	HVZy4ntU94vANn81Ho	9.24	6.3638E-01	0.99	3.8677E-01	0	1	N/A	protein_coding	3	101890338	calsequestrin 2 Gene [Source:MGI (curated);Acc:MGI:1309469]
ENSMUSG00000039765	Cc2d2a	ILMN_2704619	Zb.t7_jc75937GgSsM	8.99	6.3612E-01	0.98	3.8677E-01	0	1	N/A	protein_coding	5	44053618	coiled-coil and C2 domain containing 2A Gene [Source:MGI (curated);Acc:MGI:1924487]
ENSMUSG00000046798	Cldn12	ILMN_1242248	El9wolLykCBfg7iGuQ	8.89	6.3571E-01	0.95	3.8677E-01	0	1	N/A	protein_coding	5	5505109	claudin 12 Gene [Source:MGI (curated);Acc:MGI:1929288]
ENSMUSG00000048281	Dleu7	ILMN_1226662	Wt4UIk3slxJOMk7LOw	8.99	6.3636E-01	0.98	3.8677E-01	0	2	N/A	protein_coding	14	62895068	"deleted in lymphocytic leukemia, 7 Gene [Source:MGI Symbol;Acc:MGI:2447771]"
ENSMUSG00000028975	Pex14	ILMN_2650751	TSU7eF9UeIBE70.O40	10.06	6.3550E-01	1.02	3.8677E-01	0	1	N/A	protein_coding	4	148334644	peroxisomal biogenesis factor 14 Gene [Source:MGI (curated);Acc:MGI:1927868]
ENSMUSG00000070426	Rnf121	ILMN_2903529	idF3p4iR66v5KKern0	9.24	6.3616E-01	0.97	3.8677E-01	0	1	N/A	protein_coding	7	109167651	ring finger protein 121 Gene [Source:MGI (curated);Acc:MGI:1922462]
ENSMUSG00000020580	Rock2	ILMN_1248041	HNH1QUHuKTs4JZ7pE4	8.93	6.3559E-01	1.03	3.8677E-01	0	1	N/A	protein_coding	12	16901784	Rho-associated coiled-coil containing protein kinase 2 Gene [Source:MGI Symbol;Acc:MGI:107926]
ENSMUSG00000031708	Tecr	ILMN_2710784	NxeCi9ZhxWVeZOVPPU	9.56	6.3614E-01	0.96	3.8677E-01	0	3	N/A	protein_coding	8	86095599	"trans-2,3-enoyl-CoA reductase Gene [Source:MGI Symbol;Acc:MGI:1915408]"
ENSMUSG00000057265	2900006K08Rik	ILMN_2948800	HRUkJlLNIdQyDrtFY4	8.93	6.3655E-01	0.98	3.8701E-01	0	1	N/A	protein_coding	12	85750021	RIKEN cDNA 2900006K08 gene Gene [Source:MGI Symbol;Acc:MGI:1920123]
ENSMUSG00000025135	Anapc11	ILMN_3099265	i1F2tU_i9eX6f3Emh4	9.24	6.3711E-01	0.97	3.8701E-01	0	2	N/A	protein_coding	11	120459735	anaphase promoting complex subunit 11 Gene [Source:MGI (curated);Acc:MGI:1913406]
ENSMUSG00000061589	Dot1l	ILMN_2616274	EuDaaRZKK56HrUv7Hs	8.89	6.3719E-01	0.97	3.8701E-01	0	1	N/A	protein_coding	10	80217951	"DOT1-like, histone H3 methyltransferase (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:2143886]"
ENSMUSG00000041040	Fam117b	ILMN_3084791	QXw567qq7QHoUOgOeg	9.09	6.3696E-01	0.95	3.8701E-01	0	1	N/A	protein_coding	1	59969850	"family with sequence similarity 117, member B Gene [Source:MGI (curated);Acc:MGI:1920000]"
ENSMUSG00000031380	Figf	ILMN_2697220	HkOmnK49VL0eEDh_yc	8.93	6.3681E-01	0.98	3.8701E-01	0	1	N/A	protein_coding	X	160811310	c-fos induced growth factor Gene [Source:MGI (curated);Acc:MGI:108037]
ENSMUSG00000005505	Kbtbd4	ILMN_2806291	ZU5KCEilT137cyUli4	8.99	6.3714E-01	0.97	3.8701E-01	0	2	N/A	protein_coding	2	90744897	kelch repeat and BTB (POZ) domain containing 4 Gene [Source:MGI (curated);Acc:MGI:1914386]
ENSMUSG00000040543	Pitpnm3	ILMN_3112334	6KKunLiIT1V0h0hUe0	8.89	6.3744E-01	0.96	3.8701E-01	0	1	N/A	protein_coding	11	71861030	PITPNM family member 3 Gene [Source:MGI (curated);Acc:MGI:2685726]
ENSMUSG00000026155	Smap1	ILMN_1222674	TN_q9MzUi0LS0FyFDo	10.13	6.3696E-01	0.96	3.8701E-01	0	1	N/A	protein_coding	1	23851685	stromal membrane-associated protein 1 Gene [Source:MGI (curated);Acc:MGI:2138261]
ENSMUSG00000031921	Terf2	ILMN_2623712	x_k4HiAq.bJRKHRCBE	8.99	6.3671E-01	0.97	3.8701E-01	0	1	N/A	protein_coding	8	109593300	telomeric repeat binding factor 2 Gene [Source:MGI (curated);Acc:MGI:1195972]
ENSMUSG00000057130	Txnl4a	ILMN_1218612	3gOvhNMiFuxbplZApY	9.26	6.3652E-01	1.04	3.8701E-01	0	2	N/A	protein_coding	18	80403534	thioredoxin-like 4A Gene [Source:MGI (curated);Acc:MGI:1351613]
ENSMUSG00000026836	Acvr1	ILMN_2660103	6QGe6qgOTffaDzU8bk	8.89	6.3837E-01	0.98	3.8739E-01	0	1	N/A	protein_coding	2	58241055	"activin A receptor, type 1 Gene [Source:MGI (curated);Acc:MGI:87911]"
ENSMUSG00000029581	Fscn1	ILMN_2630605	HClcpCXle_vstuLrfo	8.93	6.3776E-01	0.97	3.8739E-01	0	1	N/A	protein_coding	5	143722022	"fascin homolog 1, actin bundling protein (Strongylocentrotus purpuratus) Gene [Source:MGI (curated);Acc:MGI:1352745]"
ENSMUSG00000024384	Iws1	ILMN_2674060	ft2lTP63xdAcwKDhCI	8.93	6.3806E-01	0.98	3.8739E-01	0	1	N/A	protein_coding	18	32227393	IWS1 homolog (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1920723]
ENSMUSG00000019849	Prep	ILMN_2973020	oIdeD2wqNwwrTL6kxU	9.56	6.3824E-01	1.09	3.8739E-01	0	2	N/A	protein_coding	10	44787012	prolyl endopeptidase Gene [Source:MGI Symbol;Acc:MGI:1270863]
ENSMUSG00000018677	Slc25a39	ILMN_2855261	94C2qJBad_Rq6jSiHg	8.89	6.3803E-01	1.03	3.8739E-01	0	1	N/A	protein_coding	11	102264299	"solute carrier family 25, member 39 Gene [Source:MGI (curated);Acc:MGI:1196386]"
ENSMUSG00000020894	Vamp2	ILMN_2424912	rlU5VQ97pk1I_4A7EM	9.09	6.3757E-01	0.97	3.8739E-01	0	1	N/A	protein_coding	11	68901992	vesicle-associated membrane protein 2 Gene [Source:MGI (curated);Acc:MGI:1313277]
ENSMUSG00000033102	Cdc14b	ILMN_2729708	0dHvl.ryoM4cgHsu5c	9.26	6.3853E-01	0.95	3.8770E-01	0	2	N/A	protein_coding	13	64296668	CDC14 cell division cycle 14 homolog B (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:2441808]
ENSMUSG00000032436	Cmtm7	ILMN_1233809	HaRnn3XTZdTLjJdQi8	8.93	6.3897E-01	0.98	3.8770E-01	0	2	N/A	protein_coding	9	114665958	CKLF-like MARVEL transmembrane domain containing 7 Gene [Source:MGI Symbol;Acc:MGI:2447166]
ENSMUSG00000029227	Fip1l1	ILMN_1254883	9htlOAuCCqEtEghEJE	8.89	6.3884E-01	0.96	3.8770E-01	0	1	N/A	protein_coding	5	74931474	FIP1 like 1 (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:1914149]
ENSMUSG00000069769	Msi2	ILMN_2687905	WkIepgv3i6V.vyuG10	8.99	6.3888E-01	1.02	3.8770E-01	0	2	N/A	protein_coding	11	88152884	Musashi homolog 2 (Drosophila) Gene [Source:MGI (curated);Acc:MGI:1923876]
ENSMUSG00000001436	Slc19a1	ILMN_1225544	3p.uBRuUpR5i3q_3Pk	9.26	6.3871E-01	0.96	3.8770E-01	0	1	N/A	protein_coding	10	76494986	"solute carrier family 19 (sodium/hydrogen exchanger), member 1 Gene [Source:MGI (curated);Acc:MGI:103182]"
ENSMUSG00000028567	Txndc12	ILMN_1255473	ugHdC3kBXE4JT.tD0U	10.06	6.3871E-01	0.96	3.8770E-01	0	1	N/A	protein_coding	4	108507206	thioredoxin domain containing 12 (endoplasmic reticulum) Gene [Source:MGI (curated);Acc:MGI:1913323]
ENSMUSG00000015335	Zdhhc12	ILMN_2520032	TIRxEFXpenF2LsS.zw	10.13	6.3946E-01	1.02	3.8770E-01	0	2	N/A	protein_coding	2	29946464	"zinc finger, DHHC domain containing 12 Gene [Source:MGI (curated);Acc:MGI:1913470]"
ENSMUSG00000039671	Zmynd8	ILMN_2668849	E4lIEXVzKaiASVAUSg	8.89	6.3906E-01	0.97	3.8770E-01	0	2	N/A	protein_coding	2	165609655	"zinc finger, MYND-type containing 8 Gene [Source:MGI (curated);Acc:MGI:1918025]"
ENSMUSG00000015961	Adss	ILMN_2957614	3Ko_le7PXcCedouh9o	9.26	6.4011E-01	1.05	3.8804E-01	0	1	N/A	protein_coding	1	179693093	"adenylosuccinate synthetase, non muscle Gene [Source:MGI (curated);Acc:MGI:87948]"
ENSMUSG00000017760	Ctsa	ILMN_2681631	r7qIgMRbgF6gRX9fqU	9.09	6.3963E-01	1.01	3.8804E-01	0	3	N/A	protein_coding	2	164658373	cathepsin A Gene [Source:MGI (curated);Acc:MGI:97748]
ENSMUSG00000038776	Ephx1	ILMN_2664224	o6fySSV69fVLTHzoI4	9.56	6.3994E-01	1.02	3.8804E-01	0	1	N/A	protein_coding	1	182906286	"epoxide hydrolase 1, microsomal Gene [Source:MGI (curated);Acc:MGI:95405]"
ENSMUSG00000028414	Fktn	ILMN_3161480	N90AxFTiyvqsnuR3S4	8.94	6.3967E-01	0.96	3.8804E-01	0	1	N/A	protein_coding	4	53726870	fukutin Gene [Source:MGI (curated);Acc:MGI:2179507]
ENSMUSG00000028894	Inpp5b	ILMN_1236911	ugeG9RPQdy8.BEDJ1c	10.06	6.3967E-01	0.98	3.8804E-01	0	1	N/A	protein_coding	4	124419094	inositol polyphosphate-5-phosphatase B Gene [Source:MGI (curated);Acc:MGI:103257]
ENSMUSG00000020225	Tmbim4	ILMN_2730714	HSHd1YIsbjZ5TS3cTo	9.24	6.4000E-01	1.02	3.8804E-01	0	1	N/A	protein_coding	10	119638646	transmembrane BAX inhibitor motif containing 4 Gene [Source:MGI (curated);Acc:MGI:1915462]
ENSMUSG00000022285	Ywhaz	ILMN_2952914	rsJ23IkqEO.3s73PuU	9.09	6.3985E-01	1.02	3.8804E-01	0	2	N/A	protein_coding	15	36700525	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide Gene [Source:MGI (curated);Acc:MGI:109484]"
ENSMUSG00000033237	Arid2	ILMN_2777804	TdTjniKAfbPeN3gYNU	9.09	6.4086E-01	1.05	3.8842E-01	0	1	N/A	protein_coding	15	96117953	"AT rich interactive domain 2 (ARID, RFX-like) Gene [Source:MGI (curated);Acc:MGI:1924294]"
ENSMUSG00000036478	Btg1	ILMN_2866185	Nhfu._m_IsqJhSneU4	8.94	6.4146E-01	0.96	3.8842E-01	0	3	N/A	protein_coding	10	96079640	"B-cell translocation gene 1, anti-proliferative Gene [Source:MGI Symbol;Acc:MGI:88215]"
ENSMUSG00000074896	Ifit3	ILMN_1230458	rSoKCztS0zoISruQUo	9.09	6.4077E-01	0.98	3.8842E-01	0	4	N/A	protein_coding	19	34658021	interferon-induced protein with tetratricopeptide repeats 3 Gene [Source:MGI (curated);Acc:MGI:1101055]
ENSMUSG00000035027	Map2k2	ILMN_2884050	HqhV3qdSokycHSTLkA	8.93	6.4148E-01	1.03	3.8842E-01	0	2	N/A	protein_coding	10	80568660	mitogen-activated protein kinase kinase 2 Gene [Source:MGI (curated);Acc:MGI:1346867]
ENSMUSG00000072582	Ptrh2	ILMN_1238213	l4CI0F4iojmwq_q5yk	8.94	6.4082E-01	1.03	3.8842E-01	0	1	N/A	protein_coding	11	86497487	peptidyl-tRNA hydrolase 2 Gene [Source:MGI (curated);Acc:MGI:2444848]
ENSMUSG00000007812	Zfp655	ILMN_1219539	QXcqy1RR7P8ff5TSQk	9.09	6.4089E-01	0.97	3.8842E-01	0	2	N/A	protein_coding	5	145992623	zinc finger protein 655 Gene [Source:MGI Symbol;Acc:MGI:1919861]
ENSMUSG00000034724	Cnot6l	ILMN_2725466	EvpSiuUfiDfGwikiJM	8.89	6.4171E-01	1.02	3.8865E-01	0	2	N/A	protein_coding	5	96499352	"CCR4-NOT transcription complex, subunit 6-like Gene [Source:MGI (curated);Acc:MGI:2443154]"
ENSMUSG00000001435	Col18a1	ILMN_2735184	HqENS6t697hDu5zjlM	8.93	6.4177E-01	1.02	3.8865E-01	0	1	N/A	protein_coding	10	76514923	"collagen, type XVIII, alpha 1 Gene [Source:MGI (curated);Acc:MGI:88451]"
ENSMUSG00000045932	Ifit2	ILMN_2981167	BhItC6VLOIa0lEd6jA	8.89	6.4157E-01	1.02	3.8865E-01	0	2	N/A	protein_coding	19	34625184	interferon-induced protein with tetratricopeptide repeats 2 Gene [Source:MGI (curated);Acc:MGI:99449]
ENSMUSG00000022514	Il1rap	ILMN_1243228	9odI.4k0IC0VaKN0pk	8.89	6.4152E-01	0.98	3.8865E-01	0	5	N/A	protein_coding	16	26581794	interleukin 1 receptor accessory protein Gene [Source:MGI Symbol;Acc:MGI:104975]
ENSMUSG00000020366	Mapk9	ILMN_2716527	lur5NOoieuAr7uM9Qo	8.94	6.4247E-01	1.02	3.8865E-01	0	3	N/A	protein_coding	11	49660255	mitogen-activated protein kinase 9 Gene [Source:MGI (curated);Acc:MGI:1346862]
ENSMUSG00000002274	Metrn	ILMN_2739843	Neh4iF6iQlejoX33og	8.94	6.4209E-01	1.07	3.8865E-01	0	1	N/A	protein_coding	17	25931776	"meteorin, glial cell differentiation regulator Gene [Source:MGI Symbol;Acc:MGI:1917333]"
ENSMUSG00000050029	Rap2c	ILMN_3058391	ZV0CYnbvfE.qP4a4ik	8.99	6.4165E-01	0.98	3.8865E-01	0	3	N/A	protein_coding	X	48357089	"RAP2C, member of RAS oncogene family Gene [Source:MGI (curated);Acc:MGI:1919315]"
ENSMUSG00000022415	Syngr1	ILMN_2652711	ieCvOJKLVSL86KOB6k	9.24	6.4199E-01	0.96	3.8865E-01	0	3	N/A	protein_coding	15	79921764	synaptogyrin 1 Gene [Source:MGI (curated);Acc:MGI:1328323]
ENSMUSG00000030286	Tmem111	ILMN_1228253	HtGDjkokjhKJJjpTl4	9.24	6.4218E-01	0.98	3.8865E-01	0	3	N/A	protein_coding	6	113464868	transmembrane protein 111 Gene [Source:MGI (curated);Acc:MGI:1913337]
ENSMUSG00000030216	Wbp11	ILMN_1213144	ZtJit8vH7.4dO5bqRw	8.99	6.4199E-01	0.98	3.8865E-01	0	1	N/A	protein_coding	6	136762175	WW domain binding protein 11 Gene [Source:MGI (curated);Acc:MGI:1891823]
ENSMUSG00000029712	Actl6b	ILMN_2707416	9kBO0LWJQF5FSx07aI	8.89	6.4306E-01	0.96	3.8896E-01	0	3	N/A	protein_coding	5	137994745	actin-like 6B Gene [Source:MGI (curated);Acc:MGI:1933548]
ENSMUSG00000021686	Ap3b1	ILMN_1236150	rLoHgoKdRJUnzTQRYg	9.09	6.4293E-01	1.02	3.8896E-01	0	2	N/A	protein_coding	13	95128940	"adaptor-related protein complex 3, beta 1 subunit Gene [Source:MGI Symbol;Acc:MGI:1333879]"
ENSMUSG00000090258	Churc1	ILMN_2797689	xqkUXt6IOjb3x4H2Sk	8.99	6.4327E-01	1.05	3.8896E-01	0	1	N/A	protein_coding	12	77866525	churchill domain containing 1 Gene [Source:MGI (curated);Acc:MGI:1923684]
ENSMUSG00000035992	Fnip1	ILMN_2854418	W6RkuSONHBL_TDl1No	10.06	6.4347E-01	1.12	3.8896E-01	0	2	N/A	protein_coding	11	54251701	folliculin interacting protein 1 Gene [Source:MGI (curated);Acc:MGI:2444668]
ENSMUSG00000027361	Gabpb1	ILMN_2646380	E65D0kLLydKq0kLTRg	8.89	6.4262E-01	1.02	3.8896E-01	0	2	N/A	protein_coding	2	126453178	"GA repeat binding protein, beta 1 Gene [Source:MGI (curated);Acc:MGI:95611]"
ENSMUSG00000026047	Kdelc1	ILMN_1249999	TiYlUD2IqzgirIlENY	10.13	6.4284E-01	1.04	3.8896E-01	0	2	N/A	protein_coding	1	44148308	KDEL (Lys-Asp-Glu-Leu) containing 1 Gene [Source:MGI (curated);Acc:MGI:1919300]
ENSMUSG00000035215	Lsm7	ILMN_1233901	xCTfoXdQsTYwhT2rgs	8.99	6.4311E-01	0.99	3.8896E-01	0	1	N/A	protein_coding	10	80315576	"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1913344]"
ENSMUSG00000048834	Vstm2a	ILMN_2973467	3.EkJQO7FbNLDvRTn4	9.26	6.4318E-01	0.95	3.8896E-01	0	3	N/A	protein_coding	11	16157727	V-set and transmembrane domain containing 2A Gene [Source:MGI (curated);Acc:MGI:2384826]
ENSMUSG00000055923	Aasdh	ILMN_1221418	uXde63qDQ5_8_rkgEM	10.06	6.4415E-01	0.97	3.8934E-01	0	1	N/A	protein_coding	5	77302684	aminoadipate-semialdehyde dehydrogenase Gene [Source:MGI (curated);Acc:MGI:2442517]
ENSMUSG00000029433	Diablo	ILMN_1221981	fuBJ0XrnVRKV93BGx8	8.93	6.4442E-01	0.94	3.8934E-01	0	1	N/A	protein_coding	5	123959774	diablo homolog (Drosophila) Gene [Source:MGI (curated);Acc:MGI:1913843]
ENSMUSG00000031483	Erlin2	ILMN_1241908	KaXuqW7t_4C4jJbnx4	8.94	6.4396E-01	1.01	3.8934E-01	0	2	N/A	protein_coding	8	28134331	ER lipid raft associated 2 Gene [Source:MGI Symbol;Acc:MGI:2387215]
ENSMUSG00000034998	Foxn2	ILMN_1215910	B3qE8XSSTIKBSijuzU	8.89	6.4435E-01	1.02	3.8934E-01	0	1	N/A	protein_coding	17	88840051	forkhead box N2 Gene [Source:MGI (curated);Acc:MGI:1347478]
ENSMUSG00000020149	Rab1	ILMN_2764819	clCT30PqpyrKs6e_ME	8.89	6.4430E-01	1.07	3.8934E-01	0	1	N/A	protein_coding	11	20101435	"RAB1, member RAS oncogene family Gene [Source:MGI (curated);Acc:MGI:97842]"
ENSMUSG00000000384	Tbrg4	ILMN_2589893	xrSLKq50k3UKBq61ww	8.99	6.4397E-01	1.04	3.8934E-01	0	2	N/A	protein_coding	11	6515601	transforming growth factor beta regulated gene 4 Gene [Source:MGI (curated);Acc:MGI:1100868]
ENSMUSG00000024273	2700062C07Rik	ILMN_1245380	6J6H0pH3zfdzgiDpd4	8.89	6.4464E-01	1.02	3.8965E-01	0	2	N/A	protein_coding	18	24629360	RIKEN cDNA 2700062C07 gene Gene [Source:MGI Symbol;Acc:MGI:1915296]
ENSMUSG00000020457	Drg1	ILMN_1252761	0kouz3guklzg9HE_FE	9.26	6.4498E-01	0.96	3.8965E-01	0	3	N/A	protein_coding	11	3087363	developmentally regulated GTP binding protein 1 Gene [Source:MGI (curated);Acc:MGI:1343297]
ENSMUSG00000051456	Hspb3	ILMN_2748205	fYEavzNmi.RSEsQHlI	8.93	6.4518E-01	0.98	3.8965E-01	0	1	N/A	protein_coding	13	114453236	heat shock protein 3 Gene [Source:MGI Symbol;Acc:MGI:1928479]
ENSMUSG00000022324	Matn2	ILMN_2716959	NkhcQnsCQDEFLEohHo	8.94	6.4466E-01	0.97	3.8965E-01	0	1	N/A	protein_coding	15	34236436	matrilin 2 Gene [Source:MGI Symbol;Acc:MGI:109613]
ENSMUSG00000015839	Nfe2l2	ILMN_1224128	9jl_x.gh7OSf_kiE9U	8.89	6.4471E-01	1.02	3.8965E-01	0	1	N/A	protein_coding	2	75513570	"nuclear factor, erythroid derived 2, like 2 Gene [Source:MGI (curated);Acc:MGI:108420]"
ENSMUSG00000079614	Seh1l	ILMN_3096750	Qt6KuL6BMEqEtem30o	9.09	6.4492E-01	1.04	3.8965E-01	0	1	N/A	protein_coding	18	67934530	SEH1-like (S. cerevisiae Gene [Source:MGI Symbol;Acc:MGI:1919374]
ENSMUSG00000038482	Tfdp1	ILMN_2692110	xvnq.ligHseZURS4Q4	8.99	6.4458E-01	0.97	3.8965E-01	0	1	N/A	protein_coding	8	13338806	transcription factor Dp 1 Gene [Source:MGI Symbol;Acc:MGI:101934]
